SoCCCD,HoTen,GioiTinh,NgaySinh,NgayVaoDang,DienDangVien,NgayChinhThuc,TrangThaiSinhHoat,DiaChi,QueQuan,NoiThuongTru,DanToc,NgheNghiep,GDPT,LyLuanChinhTri,SoDienThoai,TenChiBo
045495915373,Vũ Thanh Quân,Nam,1979-11-17,1998-02-03,Chính thức,1999-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0407385695,Chi bộ khu dân cư 29
098876202176,Dương Gia An,Nam,1933-07-04,1952-02-03,Chính thức,1953-02-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0990012153,Chi bộ trường Tiểu học Tô Hiến Thành
002820732484,Lê Bảo Trang,Nữ,1964-04-22,1983-02-03,Chính thức,1984-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Sơ cấp,0279549644,Chi bộ khu dân cư 10
045657365653,Đỗ Văn Thành,Nam,1954-07-16,1973-09-02,Chính thức,1974-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0902356057,Chi bộ khu dân cư 03
010615597858,Lê Văn Cường,Nam,1948-04-20,1967-09-02,Chính thức,1968-09-02,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Cao cấp,0250415438,Chi bộ trường Tiểu học Tô Hiến Thành
030850222485,Phan Văn Phong,Nam,1963-02-06,1981-09-02,Chính thức,1982-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0943463315,Chi bộ khu dân cư 12
027264041634,Hồ Ngọc Anh,Nữ,1977-02-02,1995-09-02,Chính thức,1996-09-02,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0767098151,Chi bộ khu dân cư 40
047422395748,Đỗ Mai Giang,Nữ,1949-09-09,1968-02-03,Chính thức,1969-02-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0566837666,Chi bộ khu dân cư 12
033063635757,Hoàng Kim Lan,Nữ,1981-03-19,1999-05-19,Chính thức,2000-05-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0749509773,Chi bộ khu dân cư 21
082451231618,Lê Ngọc Nam,Nam,1990-09-28,2009-05-19,Chính thức,2010-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0122921834,Chi bộ khu dân cư 25
058700798958,Trần Thu Giang,Nữ,2003-11-18,2022-02-03,Chính thức,2023-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0653938702,Chi bộ khu dân cư 13
094619774984,Phan Minh Nam,Nam,1975-08-27,1994-09-02,Chính thức,1995-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Sơ cấp,0139491955,Chi bộ khu dân cư 27
077134879201,Phạm Anh Hải,Nam,2006-03-08,2024-03-26,Chính thức,2025-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Cao cấp,0110170996,Chi bộ khu dân cư 09
088264684627,Võ Quang Hải,Nam,1948-02-06,1966-05-19,Chính thức,1967-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Sơ cấp,0496057682,Chi bộ khu dân cư 02
031022680997,Bùi Quang Hùng,Nam,2006-02-02,2024-05-19,Chính thức,2025-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0943577365,Chi bộ khu dân cư 02
058553217419,Trần Kim Linh,Nữ,1972-10-15,1991-05-19,Chính thức,1992-05-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0713887027,Chi bộ khu dân cư 14
081450435621,Hồ Mai Phương,Nữ,1994-10-22,2013-05-19,Chính thức,2014-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0117180197,Chi bộ khu dân cư 05
030398001984,Nguyễn Ngọc Linh,Nữ,1953-11-23,1972-09-02,Chính thức,1973-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Cao cấp,0249691117,Chi bộ khu dân cư 12
027243206897,Đặng Hữu Long,Nam,1962-06-19,1981-09-02,Chính thức,1982-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0366675083,Chi bộ khu dân cư 31
069060085968,Ngô Quang Hải,Nam,1999-10-14,2018-05-19,Chính thức,2019-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0215815367,Chi bộ khu dân cư 08
033530126019,Hồ Minh Thành,Nam,1989-04-25,2008-05-19,Chính thức,2009-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0223241375,Chi bộ khu dân cư 37
084779498112,Đỗ Bảo Hạnh,Nữ,2000-10-14,2019-02-03,Chính thức,2020-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0123993090,Chi bộ khu dân cư 38
078471796157,Dương Thị My,Nữ,1977-09-19,1996-08-19,Chính thức,1997-08-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0705880947,Chi bộ khu dân cư 19
009314064848,Bùi Phương Hoa,Nữ,1968-12-06,1987-08-19,Chính thức,1988-08-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0742208239,Chi bộ khu dân cư 10
075512851732,Phạm Thị Lan,Nữ,1966-11-26,1985-08-19,Chính thức,1986-08-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0653221026,Chi bộ khu dân cư 17
088991078855,Huỳnh Bảo Phương,Nữ,1977-11-11,1996-09-02,Chính thức,1997-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Cao cấp,0966169971,Chi bộ khu dân cư 05
072368284828,Vũ Văn Hiếu,Nam,1994-11-15,2013-02-03,Chính thức,2014-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0744743356,Chi bộ khu dân cư 38
076723649129,Đặng Quang Nam,Nam,1973-11-24,1992-08-19,Chính thức,1993-08-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0450943976,Chi bộ khu dân cư 02
076223454995,Nguyễn Hữu Khang,Nam,1987-07-08,2006-03-26,Chính thức,2007-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0102577777,Chi bộ khu dân cư 14
018179666072,Võ Văn Khang,Nam,1951-10-25,1970-05-19,Chính thức,1971-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0529177998,Chi bộ khu dân cư 22
030391378252,Dương Minh Hiếu,Nam,1978-07-21,1997-05-19,Chính thức,1998-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0981585365,Chi bộ Trạm Y tế phường
034160633837,Phan Ngọc Mai,Nữ,1984-12-19,2003-03-26,Chính thức,2004-03-26,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0102129796,Chi bộ Công an phường
044173072956,Bùi Thanh Anh,Nữ,1996-01-15,2014-09-02,Chính thức,2015-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0141455704,Chi bộ khu dân cư 16
084029339905,Bùi Đức Tuấn,Nam,1951-05-30,1970-03-26,Chính thức,1971-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0995362591,Chi bộ Nghiệp đoàn Nghề cá
093380953281,Huỳnh Thanh Châu,Nữ,1974-06-14,1993-03-26,Chính thức,1994-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Cao cấp,0871997615,Chi bộ Ban Quản lý Dự án X
042378519753,Phan Hữu Phong,Nam,1991-08-04,2010-05-19,Chính thức,2011-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0722587892,Chi bộ khu dân cư 08
043788271407,Vũ Đức Sơn,Nam,1948-07-20,1967-02-03,Chính thức,1968-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0854407735,Chi bộ khu dân cư 22
053030403579,Hồ Hữu Sơn,Nam,2006-03-22,2024-03-26,Chính thức,2025-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0061785694,Chi bộ khu dân cư 16
054523508800,Võ Bảo Giang,Nữ,1992-01-20,2010-05-19,Chính thức,2011-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0353588775,Chi bộ khu dân cư 39
003025864027,Nguyễn Quang Quân,Nam,1966-05-23,1985-02-03,Chính thức,1986-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0008420208,Chi bộ khu dân cư 30
038213247848,Hồ Anh Nam,Nam,1994-09-08,2013-09-02,Chính thức,2014-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Sơ cấp,0261321383,Chi bộ khu dân cư 36
046693034127,Dương Thanh Sơn,Nam,1998-03-02,2016-02-03,Chính thức,2017-02-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0067211228,Chi bộ khu dân cư 27
093956991471,Bùi Gia Phong,Nam,1999-03-13,2017-05-19,Chính thức,2018-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0156670943,Chi bộ HTX Nông nghiệp cũ
014203936610,Đặng Gia Hùng,Nam,1954-12-11,1973-09-02,Chính thức,1974-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0730166427,Chi bộ khu dân cư 14
081471336673,Đỗ Anh An,Nam,1966-03-30,1984-09-02,Chính thức,1985-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0947986717,Chi bộ khu dân cư 26
034131014294,Hồ Quang Hùng,Nam,1980-07-31,1999-08-19,Chính thức,2000-08-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0503799172,Chi bộ khu dân cư 22
063173111883,Huỳnh Quang Sơn,Nam,1988-04-21,2007-05-19,Chính thức,2008-05-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0203032876,Chi bộ Trạm Y tế phường
062748334065,Bùi Mai My,Nữ,2005-11-13,2024-05-19,Chính thức,2025-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0037684604,Chi bộ khu dân cư 39
027533904088,Huỳnh Thị Hạnh,Nữ,2001-02-01,2019-03-26,Chính thức,2020-03-26,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0376982801,Chi bộ khu dân cư 23
001182036713,Nguyễn Thanh Trang,Nữ,2006-04-27,2025-03-26,Chờ xét,,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0732451902,Chi bộ Ban Quản lý Dự án X
039261351450,Bùi Phương Hạnh,Nữ,2006-05-28,2025-03-26,Chính thức,2026-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0880909080,Chi bộ khu dân cư 07
099316530956,Ngô Đức Sơn,Nam,1958-09-08,1977-09-02,Chính thức,1978-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0698469180,Chi bộ khu dân cư 37
007452814694,Hồ Phương Lan,Nữ,1974-06-18,1993-05-19,Chính thức,1994-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0910138343,Chi bộ khu dân cư 04
087684661998,Phạm Thanh Nam,Nam,1955-01-27,1973-03-26,Chính thức,1974-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0420192750,Chi bộ khu dân cư 16
083578160866,Ngô Diệu Anh,Nữ,1971-03-23,1989-02-03,Chính thức,1990-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0112429238,Chi bộ Ban Quản lý Dự án X
087508228805,Võ Kim Giang,Nữ,1982-04-22,2001-02-03,Chính thức,2002-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0898357190,Chi bộ khu dân cư 37
037656155653,Đỗ Gia Phong,Nam,1971-01-30,1989-09-02,Chính thức,1990-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0166515601,Chi bộ khu dân cư 22
097892766466,Nguyễn Diệu Duyên,Nữ,2000-02-22,2018-02-03,Chính thức,2019-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0416868458,Chi bộ khu dân cư 25
016748148276,Nguyễn Bảo Phương,Nữ,2006-08-09,2025-02-03,Chờ xét,,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0364591606,Chi bộ khu dân cư 29
052612698757,Trần Thanh Châu,Nữ,1974-06-09,1993-02-03,Chính thức,1994-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0095301302,Chi bộ Nghiệp đoàn Nghề cá
046689249506,Võ Minh Hải,Nam,1985-02-13,2003-02-03,Chính thức,2004-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0190422606,Chi bộ khu dân cư 25
003721109649,Trần Mỹ Duyên,Nữ,1950-06-17,1969-03-26,Chính thức,1970-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Cao cấp,0925404828,Chi bộ khu dân cư 10
041487482587,Đặng Ngọc An,Nam,2006-04-19,2025-02-03,Chính thức,2026-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0399747819,Chi bộ khu dân cư 21
068659794722,Hoàng Công Sơn,Nam,1956-08-30,1975-02-03,Chính thức,1976-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Sơ cấp,0669643622,Chi bộ khu dân cư 05
075336573482,Nguyễn Hữu Long,Nam,2002-12-24,2021-02-03,Chính thức,2022-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0809067005,Chi bộ khu dân cư 01
002456549568,Vũ Ngọc Hải,Nam,1970-12-13,1989-03-26,Chính thức,1990-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0606878074,Chi bộ trường Tiểu học Tô Hiến Thành
072975311928,Huỳnh Ngọc Quân,Nam,2006-11-05,2025-05-19,Chờ xét,,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0998609218,Chi bộ khu dân cư 10
090238262845,Hồ Thị Duyên,Nữ,1968-06-29,1987-08-19,Chính thức,1988-08-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0615435423,Chi bộ khu dân cư 20
064580262095,Lê Mỹ Hoa,Nữ,1954-04-24,1973-09-02,Chính thức,1974-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0456865335,Chi bộ khu dân cư 29
057220685853,Nguyễn Kim Hoa,Nữ,1985-02-02,2003-05-19,Chính thức,2004-05-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0203580702,Chi bộ khu dân cư 32
035508687142,Dương Hữu Long,Nam,1977-01-01,1995-08-19,Chính thức,1996-08-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0457436650,Chi bộ Công an phường
054682724946,Võ Minh Nam,Nam,2006-11-08,2025-09-02,Chờ xét,,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Trung cấp,0393047590,Chi bộ khu dân cư 09
010400741410,Vũ Thanh Hải,Nam,1983-11-20,2002-02-03,Chính thức,2003-02-04,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0215043867,Chi bộ khu dân cư 36
038688185834,Đặng Minh Tuấn,Nam,1966-09-04,1985-03-26,Chính thức,1986-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0497368136,Chi bộ khu dân cư 32
002807540477,Bùi Công Khang,Nam,1973-06-17,1992-03-26,Chính thức,1993-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Trung cấp,0893817295,Chi bộ Nghiệp đoàn Nghề cá
013511027709,Đặng Hữu Long,Nam,1995-03-09,2013-09-02,Chính thức,2014-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0853972958,Chi bộ khu dân cư 24
060203452216,Võ Phương Thảo,Nữ,2003-06-13,2022-02-03,Chính thức,2023-02-04,Chuyển sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0012833479,Chi bộ khu dân cư 19
015579248797,Hoàng Anh Quân,Nam,1996-06-16,2015-08-19,Chính thức,2016-08-19,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Lao động tự do,12/12,Trung cấp,0393581644,Chi bộ Ban Quản lý Dự án X
019047583406,Hoàng Gia Dũng,Nam,1979-09-21,1998-05-19,Chính thức,1999-05-20,Chuyển sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0423210021,Chi bộ Quân sự phường Sơn Trà
043242862238,Huỳnh Anh Bình,Nam,1987-06-26,2006-09-02,Chính thức,2007-09-03,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Cao cấp,0119770493,Chi bộ Quân sự phường Sơn Trà
077974900171,Phan Kim My,Nữ,2006-06-15,2025-08-19,Chính thức,2026-08-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0759378244,Chi bộ khu dân cư 29
007382181221,Trần Đức Hùng,Nam,1978-12-04,1997-03-26,Chính thức,1998-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Sơ cấp,0919029034,Chi bộ khu dân cư 07
067897501322,Huỳnh Gia Bình,Nam,1970-04-27,1989-03-26,Chính thức,1990-03-27,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Quảng Nam,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Hưu trí,12/12,Cao cấp,0933194804,Chi bộ khu dân cư 34
045473202599,Bùi Thanh Bình,Nam,1980-03-24,1998-05-19,Chính thức,1999-05-20,Đang sinh hoạt,"Sơn Trà, Đà Nẵng",Đà Nẵng,"Phường Sơn Trà, Quận Sơn Trà, TP Đà Nẵng",Kinh,Công chức,12/12,Sơ cấp,0486330850,Chi bộ khu dân cư 26
